dateCrawled;name;seller;offerType;price;abtest;vehicleType;yearOfRegistration;gearbox;powerPS;model;kilometer;monthOfRegistration;fuelType;brand;notRepairedDamage;dateCreated;nrOfPictures;postalCode;lastSeen
17/03/2016 18:30;Opel_Mokka_1.4_LPG_Innovation_AZV_Navi_Rueckfahrkamera;privat;Angebot;20680;control;suv;2014;manuell;140;andere;5000;10;lpg;opel;nein;17/03/2016 00:00;0;65428;06/04/2016 18:48
30/03/2016 18:39;Mercedes_Benz_GLK_250_BlueTEC_4Matic_7G_TRONIC;privat;Angebot;30400;test;suv;2014;automatik;204;glk;70000;1;diesel;mercedes_benz;nein;30/03/2016 00:00;0;89075;07/04/2016 09:44
09/03/2016 22:49;Suzuki_Jimny_Automatik_Comfort_4x4_klima;privat;Angebot;5499;test;suv;2015;automatik;86;jimny;5000;8;benzin;suzuki;ja;09/03/2016 00:00;0;13437;14/03/2016 19:45
28/03/2016 18:52;Volkswagen_Tiguan_Sport&Style;privat;Angebot;31500;control;suv;2014;automatik;177;tiguan;20000;11;diesel;volkswagen;nein;28/03/2016 00:00;0;30419;07/04/2016 01:16
15/03/2016 19:38;"Hyundai_Tucson_blue_1.7_CRDi_2WD_19""Felgen__Leder__Navi";privat;Angebot;24850;control;suv;2016;manuell;116;tucson;5000;3;diesel;hyundai;nein;15/03/2016 00:00;0;75031;16/03/2016 17:19
02/04/2016 11:48;MINI_Countryman_Cooper_D_Xenon_Panorama_18Zoll;privat;Angebot;19890;test;suv;2014;manuell;111;cooper;30000;4;diesel;mini;nein;02/04/2016 00:00;0;89195;06/04/2016 09:45
31/03/2016 20:53;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cit...;privat;Angebot;22200;test;suv;2014;manuell;110;tiguan;30000;9;diesel;volkswagen;nein;31/03/2016 00:00;0;26556;06/04/2016 15:46
09/03/2016 22:50;Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik...;privat;Angebot;41650;test;suv;2014;automatik;245;touareg;40000;7;diesel;volkswagen;nein;09/03/2016 00:00;0;52428;20/03/2016 11:17
04/04/2016 14:44;Audi_Q5_2.0TDI_quattro_clean_diesel_Xenon_AHK_connect;privat;Angebot;34500;test;suv;2014;manuell;150;q5;40000;8;diesel;audi;;04/04/2016 00:00;0;85051;06/04/2016 15:46
02/04/2016 22:38;Ford_Kuga_1.5_EcoBoost_2x4_Sync;privat;Angebot;19990;test;suv;2015;manuell;150;kuga;20000;4;benzin;ford;nein;02/04/2016 00:00;0;35236;06/04/2016 23:17
04/04/2016 19:55;Skoda_Yeti_1.4_TSI_DSG_Monte_Carlo;privat;Angebot;21900;test;suv;2014;automatik;122;yeti;20000;9;benzin;skoda;nein;04/04/2016 00:00;0;83101;06/04/2016 22:17
20/03/2016 14:25;Opel_Mokka_1.4_Turbo_Automatik_Innovation;privat;Angebot;17650;test;suv;2014;automatik;140;andere;20000;7;benzin;opel;nein;20/03/2016 00:00;0;61348;24/03/2016 09:45
30/03/2016 14:57;Bedienungsanleitung_Sportage_2015_in_Franzoesisch;privat;Angebot;25;control;suv;2015;;0;;5000;8;;kia;;30/03/2016 00:00;0;41812;07/04/2016 06:15
10/03/2016 18:44;BMW_X3_xDrive20d_Aut.Wunschfahrzeug_v.Werksangehoerig;privat;Angebot;36800;test;suv;2015;automatik;190;x_reihe;10000;9;diesel;bmw;nein;10/03/2016 00:00;0;94351;05/04/2016 23:18
09/03/2016 19:43;Kia_Sportage_2_0CRDI__Spirit_Vollausstattung__58_Monate_Garantie;privat;Angebot;24500;test;suv;2014;manuell;185;sportage;50000;1;diesel;kia;nein;09/03/2016 00:00;0;94486;22/03/2016 11:18
01/04/2016 10:37;Tiguan_Sport&_Style;privat;Angebot;25900;control;suv;2015;manuell;160;tiguan;10000;5;benzin;volkswagen;nein;01/04/2016 00:00;0;38458;07/04/2016 07:46
23/03/2016 14:48;Ford_Ford_Kuga_2.0_TDCi_4x4_Individual___KeyFree__Shz;privat;Angebot;29999;test;suv;2015;manuell;179;kuga;5000;12;diesel;ford;nein;23/03/2016 00:00;0;96231;05/04/2016 16:45
12/03/2016 16:57;Peugeot_2008_PureTech_82_Active;privat;Angebot;13600;control;suv;2014;automatik;82;2_reihe;30000;7;benzin;peugeot;nein;12/03/2016 00:00;0;14480;07/04/2016 07:44
08/03/2016 15:55;Dacia_Duster_1.6_16V_105_4x4_Laureate;privat;Angebot;14500;test;suv;2014;manuell;105;duster;10000;11;benzin;dacia;nein;08/03/2016 00:00;0;92318;01/04/2016 03:17
21/03/2016 11:53;Dacia_Duster_Prestige_16V_Navi_Klima_Leder_usw.;privat;Angebot;13250;control;suv;2014;manuell;106;duster;20000;5;benzin;dacia;nein;21/03/2016 00:00;0;55543;29/03/2016 20:47
28/03/2016 20:55;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_BMT_City_Scape;privat;Angebot;30500;control;suv;2015;automatik;177;tiguan;20000;1;diesel;volkswagen;nein;28/03/2016 00:00;0;38162;07/04/2016 03:44
08/03/2016 10:41;Volvo_XC60_D4_AWD_Geartronic_Summum;privat;Angebot;39450;test;suv;2015;automatik;190;xc_reihe;20000;5;diesel;volvo;nein;08/03/2016 00:00;0;53919;07/04/2016 01:17
12/03/2016 13:53;Kia_Sportage_2.0_CRDi_184_AWD_Aut._Platinum_Edition;privat;Angebot;26800;control;suv;2014;automatik;184;sportage;30000;9;diesel;kia;nein;12/03/2016 00:00;0;94113;06/04/2016 21:18
27/03/2016 22:54;Opel_Mokka_1.6_CDTI_ecoFLEX_Start/Stop_Innovation;privat;Angebot;21900;test;suv;2015;manuell;136;andere;20000;3;diesel;opel;nein;27/03/2016 00:00;0;65462;06/04/2016 03:15
11/03/2016 00:55;Nissan__LB_LE_Evo_V6_Standh._Voll;privat;Angebot;31550;test;suv;2014;automatik;231;navara;70000;11;diesel;nissan;nein;10/03/2016 00:00;0;85072;19/03/2016 05:15
30/03/2016 12:45;Jeep_Grand_Cherokee_3.0I_Multijet;privat;Angebot;42500;control;suv;2014;automatik;250;grand;60000;4;diesel;jeep;nein;30/03/2016 00:00;0;82346;30/03/2016 12:45
09/03/2016 19:58;Kia_Sportage_2.0_CRDi_184_4WD_Spirit_5Jahr_Garantie;privat;Angebot;24500;test;suv;2014;manuell;184;sportage;50000;1;diesel;kia;nein;09/03/2016 00:00;0;94486;12/03/2016 20:49
27/03/2016 20:52;Hyundai_ix35_2.0_CRDi_4WD_Navi_Kamera_SHZ_AHK_8_x_Reifen;privat;Angebot;24600;control;suv;2015;manuell;184;i_reihe;40000;3;diesel;hyundai;nein;27/03/2016 00:00;0;67117;05/04/2016 19:45
11/03/2016 22:49;Mazda_CX_5_SKYACTIV_D_175_Drive_AWD_Sports_Line;privat;Angebot;33990;control;suv;2016;automatik;175;cx_reihe;5000;2;diesel;mazda;nein;11/03/2016 00:00;0;33335;06/04/2016 23:16
15/03/2016 19:55;Suzuki_Jimny;privat;Angebot;13500;control;suv;2014;manuell;82;jimny;20000;11;benzin;suzuki;nein;15/03/2016 00:00;0;97274;07/04/2016 11:15
27/03/2016 15:52;Mercedes_Benz_GLA_180_7G_DCT_Urban/neuwagen_bitte_lesen;privat;Angebot;34000;control;suv;2016;automatik;122;andere;5000;3;benzin;mercedes_benz;nein;27/03/2016 00:00;0;84061;07/04/2016 14:32
31/03/2016 15:53;Land_Rover_Range_Rover_Evoque_Si4;privat;Angebot;68000;control;suv;2016;automatik;241;range_rover_evoque;5000;2;benzin;land_rover;nein;31/03/2016 00:00;0;86556;06/04/2016 08:46
14/03/2016 10:41;Nissan_Navara_SUV_/_Gelaendewagen;privat;Angebot;27500;control;suv;2015;automatik;190;navara;20000;3;diesel;nissan;nein;14/03/2016 00:00;0;23968;07/04/2016 05:44
15/03/2016 14:45;Audi_SQ5___Vollausstattung;privat;Angebot;60900;control;suv;2015;automatik;313;andere;10000;5;diesel;audi;nein;15/03/2016 00:00;0;85053;23/03/2016 22:46
16/03/2016 18:54;Tiguan_2.0_TDI_Sport&Style_Blue_Motion_Technologie_mit_DPF_LIFE;privat;Angebot;22400;control;suv;2014;manuell;140;tiguan;30000;3;diesel;volkswagen;nein;16/03/2016 00:00;0;38471;07/04/2016 03:17
22/03/2016 23:59;Skoda_Yeti_2.0_TDI_4x4_DSG_Joy;privat;Angebot;27800;test;suv;2016;automatik;150;yeti;5000;2;diesel;skoda;nein;22/03/2016 00:00;0;42781;24/03/2016 13:45
07/03/2016 21:50;Mercedes_Benz_GLA_200_Urban_OFF_ROADER;privat;Angebot;24500;control;suv;2014;manuell;156;andere;10000;9;benzin;mercedes_benz;nein;07/03/2016 00:00;0;74321;12/03/2016 11:17
07/03/2016 13:46;Land_Rover_Defender_110_DPF_Station_Wagon_Heritage;privat;Angebot;70000;control;suv;2015;manuell;122;defender;5000;12;diesel;land_rover;nein;07/03/2016 00:00;0;44137;06/04/2016 05:46
02/04/2016 18:06;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_BlueMotion_Techn....;privat;Angebot;29799;control;suv;2014;automatik;177;tiguan;30000;10;diesel;volkswagen;nein;02/04/2016 00:00;0;61118;06/04/2016 09:45
01/04/2016 18:40;Ford_Ranger_XL_2.2_110kw_BRANDSCHADEN!!!!!!!!!!!!!!!!;privat;Angebot;1799;control;suv;2016;manuell;150;andere;10000;2;diesel;ford;ja;01/04/2016 00:00;0;14542;05/04/2016 14:17
25/03/2016 11:53;Land_Rover_Discovery_SD_V6_HSE__Panoramadaecher_SD__AHK;privat;Angebot;48800;test;suv;2014;automatik;256;discovery;40000;1;diesel;land_rover;nein;25/03/2016 00:00;0;47447;06/04/2016 12:45
28/03/2016 15:44;Mercedes_Benz_GLC_250_d_4Matic_9G_TRONIC_Edition_1_AMG_Luft;privat;Angebot;66900;control;suv;2016;automatik;204;andere;5000;3;diesel;mercedes_benz;nein;28/03/2016 00:00;0;23858;06/04/2016 20:16
06/03/2016 12:43;Halbjahreswagen;privat;Angebot;44000;test;suv;2015;automatik;150;;10000;10;diesel;bmw;nein;06/03/2016 00:00;0;82223;06/04/2016 05:45
28/03/2016 12:48;Mercedes_Benz_GLA_200_CDI_7G_DCT_Sport_Utility_Vehicle;privat;Angebot;31750;test;suv;2014;automatik;136;andere;20000;7;diesel;mercedes_benz;nein;28/03/2016 00:00;0;74360;06/04/2016 15:46
21/03/2016 10:49;Bmw_X1_xDrive_Aut._18d_Xenon_Navi_Leder;privat;Angebot;23499;test;suv;2014;automatik;143;x_reihe;30000;12;diesel;bmw;nein;21/03/2016 00:00;0;94060;23/03/2016 22:44
08/03/2016 23:52;Ford_EcoSport;privat;Angebot;13590;control;suv;2014;manuell;125;andere;20000;6;benzin;ford;nein;08/03/2016 00:00;0;50735;30/03/2016 09:16
16/03/2016 11:38;Porsche_Macan_S_Diesel_PDK;privat;Angebot;62500;test;suv;2015;automatik;258;andere;40000;1;diesel;porsche;ja;16/03/2016 00:00;0;82266;26/03/2016 16:15
16/03/2016 19:49;Hyundai_ix35_2.0_2WD_Automatik_Trend;privat;Angebot;21700;test;suv;2014;automatik;166;i_reihe;20000;9;benzin;hyundai;nein;16/03/2016 00:00;0;13503;07/04/2016 05:16
15/03/2016 16:56;Opel_Mokka_1_7_CDTI_Edition__ECOFLEX_2x4;privat;Angebot;15790;control;suv;2014;manuell;130;andere;30000;1;diesel;opel;nein;15/03/2016 00:00;0;46487;16/03/2016 14:47
05/03/2016 20:47;Q3_S_line_1.4_TFSI_Brilliantschwarz_von_Autoliebhaberin_ab_Juni;privat;Angebot;26000;control;suv;2014;manuell;150;q3;30000;1;benzin;audi;nein;05/03/2016 00:00;0;18059;27/03/2016 08:44
12/03/2016 17:53;Peugeot_2008_BJ_2015;privat;Angebot;15500;test;suv;2015;automatik;120;2_reihe;20000;2;benzin;peugeot;nein;12/03/2016 00:00;0;68239;27/03/2016 14:16
20/03/2016 22:48;Honda_CRV__CR_V__AHK__Rueckfahrkamera__2014;privat;Angebot;21000;test;suv;2014;manuell;150;cr_reihe;30000;4;diesel;honda;;20/03/2016 00:00;0;22969;07/04/2016 09:45
23/03/2016 14:51;Opel_Mokka_1.4_Inno._2_Ja_Garantie_Volleder_Navi_AHK;privat;Angebot;22950;test;suv;2015;manuell;140;andere;5000;3;benzin;opel;nein;23/03/2016 00:00;0;49124;05/04/2016 18:17
04/04/2016 11:56;BMW_X1_18D_sDrive_schwarz__*Leasinguebernahme*_€353mntl.;privat;Angebot;25850;control;suv;2014;manuell;0;x_reihe;30000;7;diesel;bmw;nein;04/04/2016 00:00;0;63505;06/04/2016 13:15
25/03/2016 17:47;Dacia_Duster_TCe_125_4x2_Prestige_SUV;privat;Angebot;12999;test;suv;2014;manuell;125;duster;40000;11;benzin;dacia;nein;25/03/2016 00:00;0;26835;06/04/2016 22:47
24/03/2016 10:48;Volkswagen_Tiguan_2_0_TDI_4Motion_DSG_CityScape_Voll_Ausst.;privat;Angebot;32900;test;suv;2015;automatik;177;tiguan;30000;5;diesel;volkswagen;nein;24/03/2016 00:00;0;72818;07/04/2016 01:15
17/03/2016 14:49;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cit...;privat;Angebot;18000;control;suv;2014;manuell;110;tiguan;50000;4;diesel;volkswagen;nein;17/03/2016 00:00;0;46147;21/03/2016 19:17
25/03/2016 18:58;BMW_X3_xDrive20d_Aut.;privat;Angebot;42500;test;suv;2015;automatik;190;x_reihe;20000;5;diesel;bmw;nein;25/03/2016 00:00;0;94437;07/04/2016 01:44
13/03/2016 04:36;Hyundai_ix35_1.6_2WD_Fifa_World_Cup_Edition;privat;Angebot;17290;test;suv;2015;manuell;135;i_reihe;5000;8;benzin;hyundai;nein;13/03/2016 00:00;0;36419;16/03/2016 14:45
23/03/2016 15:48;MINI_Cooper_D_Countryman;privat;Angebot;21980;test;suv;2014;manuell;111;cooper;40000;7;diesel;mini;nein;23/03/2016 00:00;0;86720;05/04/2016 18:45
09/03/2016 11:57;Suzuki_Jimny_Style_Ranger;privat;Angebot;8500;test;suv;2014;manuell;86;jimny;40000;2;benzin;suzuki;ja;09/03/2016 00:00;0;21244;12/03/2016 23:16
05/04/2016 11:51;BMW_X3_xDrive20d_Aut._xLine;privat;Angebot;47600;test;suv;2014;automatik;190;x_reihe;30000;7;diesel;bmw;nein;05/04/2016 00:00;0;85521;05/04/2016 12:41
04/04/2016 09:51;Porsche_Macan_S_PDK;privat;Angebot;60700;control;suv;2014;automatik;340;andere;30000;5;benzin;porsche;nein;04/04/2016 00:00;0;10785;06/04/2016 11:17
29/03/2016 14:51;Jeep_Wrangler__kein_BMW_VW__Audi_Mercedes_Porsche_Ford_Opel__SUV;privat;Angebot;45500;test;suv;2015;automatik;200;wrangler;5000;8;diesel;jeep;nein;29/03/2016 00:00;0;13409;02/04/2016 02:17
11/03/2016 18:54;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_DSG_Trend_&_Fun;privat;Angebot;27450;test;suv;2015;automatik;140;tiguan;20000;3;diesel;volkswagen;nein;11/03/2016 00:00;0;89440;05/04/2016 21:17
08/03/2016 14:57;Dacia_Duster_dCi_110_FAP_4x4_Prestige;privat;Angebot;15300;test;suv;2014;manuell;109;duster;30000;5;diesel;dacia;nein;08/03/2016 00:00;0;82269;06/04/2016 06:46
22/03/2016 19:57;Hyundai_ix35_2.0_CRDi_4WD_Automatik;privat;Angebot;18390;test;suv;2014;automatik;184;i_reihe;50000;4;diesel;hyundai;nein;22/03/2016 00:00;0;25524;25/03/2016 12:50
21/03/2016 08:37;Toyota_Land_Cruiser_V8_4.5D_4D_6A/T__LUX+_MwSt._ausweisbar_!!!!!;privat;Angebot;59000;control;suv;2014;automatik;272;andere;30000;12;diesel;toyota;nein;21/03/2016 00:00;0;1127;06/04/2016 00:17
27/03/2016 17:54;Audi_Q3_2.0_TDI__143_PS__Phantomschwarz_Perleffekt___Xenon;privat;Angebot;25590;test;suv;2014;manuell;143;q3;30000;6;diesel;audi;nein;27/03/2016 00:00;0;85276;05/04/2016 14:16
09/03/2016 09:54;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Lou...;privat;Angebot;23990;test;suv;2015;manuell;140;tiguan;20000;4;diesel;volkswagen;nein;09/03/2016 00:00;0;50171;22/03/2016 04:17
03/04/2016 14:37;BMW_X1_Leasing_Übernahme;privat;Angebot;270;test;suv;2014;manuell;150;x_reihe;20000;9;benzin;bmw;nein;03/04/2016 00:00;0;47228;05/04/2016 13:18
24/03/2016 19:56;Volkswagen_Tiguan_1.4_TSI_BlueMotion_Technology;privat;Angebot;24888;control;suv;2015;manuell;150;tiguan;5000;7;benzin;volkswagen;nein;24/03/2016 00:00;0;31515;05/04/2016 13:16
12/03/2016 14:36;Audi_SQ5_3.0_TDI_quattro_tiptronic_competition;privat;Angebot;59900;test;suv;2016;automatik;326;andere;10000;1;diesel;audi;nein;12/03/2016 00:00;0;61250;06/04/2016 17:46
15/03/2016 20:57;Audi_Q3_2.0_TDI_quattro;privat;Angebot;28800;test;suv;2014;manuell;140;q3;20000;12;diesel;audi;nein;15/03/2016 00:00;0;85072;07/04/2016 03:45
06/04/2016 03:36;Audi__Q3;privat;Angebot;27300;test;suv;2014;manuell;140;q3;30000;7;diesel;audi;nein;06/04/2016 00:00;0;93333;06/04/2016 03:36
02/04/2016 16:48;Mercedes_Benz_GLE_250_AMG;privat;Angebot;59999;control;suv;2015;automatik;204;andere;5000;12;diesel;mercedes_benz;nein;02/04/2016 00:00;0;70806;06/04/2016 16:15
18/03/2016 21:48;Kia_Sportage_2_0CRDI__Spirit__6Gang_Schalter__58_Monate_Garantie;privat;Angebot;24300;control;suv;2014;manuell;185;sportage;50000;1;diesel;kia;nein;16/03/2016 00:00;0;94486;02/04/2016 08:47
05/03/2016 14:19;Volvo_XC60_D4_AWD_Geartronic_Summum;privat;Angebot;42350;test;suv;2014;automatik;181;xc_reihe;30000;12;diesel;volvo;nein;04/03/2016 00:00;0;63303;06/04/2016 01:47
07/03/2016 18:52;Mazda_CX_3_SKYACTIV_G_120_FWD_Sports_Line;privat;Angebot;16950;control;suv;2015;manuell;120;cx_reihe;5000;12;benzin;mazda;ja;07/03/2016 00:00;0;12309;10/03/2016 12:45
25/03/2016 23:54;Volkswagen_Tiguan_1.4_TSI_Lounge_Navi_Sitzh_Alu_PDC_8Fach;privat;Angebot;23750;control;suv;2015;manuell;122;tiguan;10000;4;benzin;volkswagen;nein;25/03/2016 00:00;0;70193;05/04/2016 18:16
30/03/2016 13:51;Kia_Sorento_2.2_CRDi_AWD_Aut._Spirit;privat;Angebot;28100;test;suv;2014;automatik;197;sorento;70000;7;diesel;kia;nein;30/03/2016 00:00;0;25795;07/04/2016 04:44
02/04/2016 13:49;Audi_Q3_2.0TDI_quattro_Mythosschwarz_schwarz__BOSE_Sound;privat;Angebot;27300;test;suv;2014;manuell;140;q3;30000;7;diesel;audi;nein;02/04/2016 00:00;0;93333;06/04/2016 12:16
30/03/2016 15:37;Opel_Mokka_1_6_DTI;privat;Angebot;19900;test;suv;2015;automatik;136;andere;10000;6;diesel;opel;nein;30/03/2016 00:00;0;59073;01/04/2016 09:44
14/03/2016 17:44;Hyundai_ix_35_fifa_World_Cup_Silver_Edition1.Hand_8_Fach_bereift;privat;Angebot;14300;test;suv;2014;manuell;135;i_reihe;50000;2;benzin;hyundai;;14/03/2016 00:00;0;89335;06/04/2016 00:15
04/04/2016 10:38;Volvo_XC_90_D5;privat;Angebot;36000;control;suv;2014;automatik;204;xc_reihe;30000;6;diesel;volvo;nein;04/04/2016 00:00;0;21224;06/04/2016 11:16
03/04/2016 22:51;Volkswagen_Tiguan_2.0_TDI_177PS_CUP_4MOTION_BM_DSG_STH_AHK;privat;Angebot;27500;control;suv;2014;automatik;177;tiguan;30000;3;diesel;volkswagen;nein;03/04/2016 00:00;0;9599;06/04/2016 00:16
17/03/2016 17:49;Land_Rover_Discovery_SDV6_HSE+Black_Pack+AHK+Standh.+7Sitze;privat;Angebot;54899;control;suv;2015;automatik;256;discovery;20000;8;diesel;land_rover;nein;17/03/2016 00:00;0;41063;07/04/2016 04:17
31/03/2016 16:48;Dacia_Duster_dCi_110_FAP_4x2_Prestige;privat;Angebot;14999;control;suv;2015;manuell;109;duster;10000;5;diesel;dacia;nein;31/03/2016 00:00;0;76703;06/04/2016 10:15
17/03/2016 13:48;Volkswagen_Tiguan_2.0_TDI_AHK_4Motion_DSG_Cup_Sport;privat;Angebot;24900;control;suv;2014;automatik;140;tiguan;20000;12;diesel;volkswagen;;17/03/2016 00:00;0;38444;21/03/2016 17:49
28/03/2016 12:46;"Mitsubishi_Outlander_2.2_DID_""Diamant""_Autom.";privat;Angebot;24500;test;suv;2015;automatik;150;outlander;30000;2;diesel;mitsubishi;;28/03/2016 00:00;0;83471;06/04/2016 15:44
02/04/2016 11:45;Kia_Sportage_2.0_CRDi_184_4WD_Spirit;privat;Angebot;24300;test;suv;2014;manuell;184;sportage;50000;1;diesel;kia;nein;02/04/2016 00:00;0;94486;06/04/2016 09:44
04/04/2016 16:48;Skoda_Yeti_1.2_TSI_DSG_Style;privat;Angebot;20900;test;suv;2015;automatik;110;yeti;5000;9;benzin;skoda;nein;04/04/2016 00:00;0;83435;06/04/2016 18:46
22/03/2016 10:57;Hyundai_ix35_1.6_2WD_Fifa_World_Cup_Edition/_SR+WR/_AHK;privat;Angebot;17800;control;suv;2014;manuell;135;i_reihe;40000;2;benzin;hyundai;nein;22/03/2016 00:00;0;91522;05/04/2016 23:46
31/03/2016 12:47;BMW_X_1_20xdrive_Automatic;privat;Angebot;46990;test;suv;2015;automatik;190;x_reihe;10000;12;diesel;bmw;nein;31/03/2016 00:00;0;18299;03/04/2016 18:53
10/03/2016 05:04;Audi__Q5;privat;Angebot;40980;control;suv;2015;automatik;163;q5;20000;3;diesel;audi;nein;10/03/2016 00:00;0;86668;04/04/2016 03:45
12/03/2016 12:45;Volkswagen_Tiguan_1.4_TSI_BMT_Lounge__unfallfrei__Navi_;privat;Angebot;24970;test;suv;2015;manuell;160;tiguan;20000;5;benzin;volkswagen;nein;12/03/2016 00:00;0;31319;06/04/2016 08:44
07/03/2016 22:06;Honda_CR_V_2.2i_4WD_1.J_Garantie__Standheizung;privat;Angebot;20900;control;suv;2014;manuell;150;cr_reihe;70000;2;diesel;honda;nein;07/03/2016 00:00;0;63303;07/04/2016 14:57
24/03/2016 18:50;Volkswagen_Tiguan_1.4_TSI_DSG_BlueMotion_Technology_Tre...;privat;Angebot;25600;test;suv;2014;automatik;160;tiguan;30000;4;benzin;volkswagen;nein;24/03/2016 00:00;0;51377;07/04/2016 13:15
08/03/2016 19:45;"Volkswagen_Tiguan_1.4_TSI_""CUP""_BlueMotion_Technology";privat;Angebot;20000;test;suv;2014;manuell;122;tiguan;30000;2;benzin;volkswagen;nein;08/03/2016 00:00;0;4157;11/03/2016 03:46
23/03/2016 14:46;Skoda_Yeti_1.6_TDI_Green_tec_DSG_Ambition;privat;Angebot;19999;test;suv;2014;automatik;105;yeti;40000;1;diesel;skoda;nein;23/03/2016 00:00;0;99310;05/04/2016 16:15
17/03/2016 23:54;Hyundai_ix35_1.7CRDiFifaGold_NaviLederGarantieInspektneu;privat;Angebot;17999;control;suv;2015;manuell;116;i_reihe;30000;7;diesel;hyundai;nein;17/03/2016 00:00;0;51103;05/04/2016 21:16
02/04/2016 21:55;Volkswagen_Tiguan_1.4_TSI_BlueMotion_TechnologyTOP__Navi_;privat;Angebot;15888;test;suv;2014;;122;tiguan;100000;4;benzin;volkswagen;nein;02/04/2016 00:00;0;58840;06/04/2016 23:45
30/03/2016 12:58;Hyundai_ix35_2.0_CRDi_2WD;privat;Angebot;20900;control;suv;2014;manuell;184;i_reihe;40000;6;diesel;hyundai;nein;30/03/2016 00:00;0;53773;07/04/2016 03:45
08/03/2016 15:45;Volkswagen_Amarok_2.0_BiTDI4MOTIONAutm.Ultimate_VOLLAUSTATT;privat;Angebot;34900;test;suv;2014;automatik;179;amarok;20000;8;diesel;volkswagen;nein;08/03/2016 00:00;0;79650;22/03/2016 18:45
16/03/2016 17:37;Volkswagen_Amarok__2.0_BiTDI_Highline;privat;Angebot;15120;control;suv;2014;automatik;179;amarok;50000;2;diesel;volkswagen;nein;16/03/2016 00:00;0;47802;16/03/2016 17:37
02/04/2016 06:03;Audi__Q3;privat;Angebot;29900;control;suv;2014;automatik;140;q3;20000;9;diesel;audi;nein;02/04/2016 00:00;0;74842;06/04/2016 06:44
07/03/2016 03:51;Nissan_Qashqai_1.6_dCi_Xtronic_Tekna_Safety_PGD_Alcant.+Winterrei;privat;Angebot;23750;test;suv;2014;automatik;131;qashqai;30000;3;diesel;nissan;nein;06/03/2016 00:00;0;64832;06/04/2016 14:45
03/04/2016 20:57;Land_Rover_Range_Rover_Evoque_TD4_9Gan_Aut._AHK__Navi_Leder;privat;Angebot;34990;test;suv;2014;automatik;150;range_rover_evoque;40000;3;diesel;land_rover;nein;03/04/2016 00:00;0;21640;05/04/2016 21:47
30/03/2016 10:25;BMW_X5_xDrive25d;privat;Angebot;47900;control;suv;2014;automatik;218;x_reihe;70000;11;diesel;bmw;nein;30/03/2016 00:00;0;35578;06/04/2016 18:17
03/04/2016 16:42;Hyundai_ix35_Facelift_2014_Premiu_2.0_GDi_166_PS_4WD;privat;Angebot;21000;control;suv;2014;manuell;166;i_reihe;20000;7;benzin;hyundai;nein;03/04/2016 00:00;0;71701;05/04/2016 15:46
12/03/2016 10:58;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion_BlueMotion_Techn....;privat;Angebot;31500;control;suv;2014;automatik;177;tiguan;20000;11;diesel;volkswagen;nein;12/03/2016 00:00;0;38533;06/04/2016 02:46
04/04/2016 13:36;Citroën_C4_Aircross_Panoromadach_mit_Sitzheizung_2WD;privat;Angebot;20650;control;suv;2015;manuell;114;c4;5000;12;diesel;citroen;nein;04/04/2016 00:00;0;52353;06/04/2016 15:46
15/03/2016 22:53;Opel_Mokka_1.4_Turbo_ecoFLEX_Start/Stop_4x4_Innov...;privat;Angebot;18990;control;suv;2014;manuell;140;andere;20000;11;benzin;opel;nein;15/03/2016 00:00;0;34125;27/03/2016 20:17
21/03/2016 19:53;Halbjahreswagen_VITARA_1_6_4X2_Comfort_Plus_zum_Hammer_von_17998€;privat;Angebot;17998;test;suv;2015;manuell;120;andere;5000;8;benzin;suzuki;nein;21/03/2016 00:00;0;26215;23/03/2016 01:16
17/03/2016 05:36;Volkswagen_Tiguan_2.0_TDI_Sport_&_Style__Cup__Panorama_AHK_18Zoll;privat;Angebot;22450;test;suv;2014;manuell;110;tiguan;20000;11;diesel;volkswagen;;17/03/2016 00:00;0;18106;06/04/2016 01:16
01/04/2016 19:54;Volkswagen_Tiguan_1.4_TSI_BlueMotion_Technology;privat;Angebot;22500;control;suv;2015;manuell;122;tiguan;30000;1;benzin;volkswagen;nein;01/04/2016 00:00;0;63897;05/04/2016 16:45
18/03/2016 17:41;Land_Rover_Range_Rover_Evoque_SD4;privat;Angebot;36000;test;suv;2014;automatik;190;range_rover_evoque;30000;2;diesel;land_rover;nein;18/03/2016 00:00;0;22089;20/03/2016 05:45
30/03/2016 20:48;Mercedes_Benz;privat;Angebot;9500;control;suv;2014;automatik;245;m_klasse;125000;3;benzin;mercedes_benz;ja;30/03/2016 00:00;0;52396;01/04/2016 15:47
12/03/2016 14:50;Opel_Mokka_1.6_CDTI_ecoFLEX_Start/Stop_Innovation;privat;Angebot;21499;test;suv;2015;manuell;136;andere;30000;3;diesel;opel;nein;12/03/2016 00:00;0;85283;07/04/2016 01:17
